dateID,locationID,contentID,NumberNegativeNews,NumberPositiveNews,totalQuantity
1751,6881,18141,1,0,1
1751,13205,18142,1,0,1
1751,9554,18143,1,0,1
1751,16021,18144,1,0,1
1751,2506,18145,1,0,1
1751,20508,18146,1,0,1
1751,20453,18147,1,0,1
1751,9978,18148,0,1,1
1751,13156,18149,1,0,1
1751,23861,18150,1,0,1
1751,27518,18151,1,0,1
1751,21981,18152,0,1,1
1751,5876,18153,1,0,1
1751,19049,18154,1,0,1
1751,27419,18155,1,0,1
1751,18177,18156,1,0,1
1751,2890,18157,1,0,1
1751,11615,18158,1,0,1
1751,13168,18159,1,0,1
1751,16119,18160,1,0,1
1751,14147,18161,1,0,1
1751,11437,18162,1,0,1
1751,3953,18163,1,0,1
1751,21054,18164,1,0,1
1752,22224,18165,1,0,1
1752,16919,18166,1,0,1
1752,25396,18167,1,0,1
1752,5963,18168,1,0,1
1752,14538,18169,1,0,1
1752,5061,18170,0,1,1
1752,6967,18171,1,0,1
1752,24390,18172,1,0,1
1752,13780,18173,0,1,1
1752,1091,18174,1,0,1
1752,8457,18175,1,0,1
1752,1675,18176,0,1,1
1752,23785,18177,1,0,1
1752,11965,18178,1,0,1
1752,21294,18179,0,1,1
1752,15516,18180,0,1,1
1752,27789,18181,1,0,1
1752,26134,18182,1,0,1
1752,7306,18183,1,0,1
1752,27391,18184,1,0,1
1752,22025,18185,1,0,1
1752,18815,18186,1,0,1
1752,23900,18187,1,0,1
1752,5686,18188,1,0,1
1752,3169,18189,1,0,1
1752,5513,18190,0,1,1
1752,28075,18191,1,0,1
1752,20196,18192,0,1,1
1752,22868,18193,1,0,1
1752,24475,18194,1,0,1
1752,14317,18195,1,0,1
1752,15666,18196,1,0,1
1752,14876,18197,1,0,1
1752,25406,18198,1,0,1
1752,4302,18199,1,0,1
1752,19795,18200,1,0,1
1752,5840,18201,1,0,1
1752,10579,18202,1,0,1
1752,24574,18203,1,0,1
1752,19129,18204,0,1,1
1752,11633,18205,1,0,1
1752,4912,18206,1,0,1
1752,11438,18207,0,1,1
1752,19629,18208,1,0,1
1752,4115,18209,0,1,1
1752,12831,18210,1,0,1
1752,17089,18211,1,0,1
1752,11409,18212,0,1,1
1752,8172,18213,1,0,1
1752,969,18214,1,0,1
1752,23553,18215,1,0,1
1752,15764,18216,1,0,1
1752,16259,18217,1,0,1
1753,9758,18218,1,0,1
1753,23981,18219,1,0,1
1753,14607,18220,1,0,1
1753,4266,18221,1,0,1
1753,26017,18222,1,0,1
1753,13875,18223,0,1,1
1753,7086,18224,1,0,1
1753,19099,18225,1,0,1
1753,18377,18226,1,0,1
1753,1006,18227,0,1,1
1753,8979,18228,1,0,1
1753,9194,18229,1,0,1
1753,5123,18230,1,0,1
1753,11808,18231,1,0,1
1753,24871,18232,1,0,1
1753,12093,18233,1,0,1
1753,20302,18234,0,1,1
1753,878,18235,1,0,1
1753,25327,18236,1,0,1
1753,13698,18237,1,0,1
1753,5802,18238,1,0,1
1753,2158,18239,1,0,1
1753,20508,18240,1,0,1
1753,17749,18241,0,1,1
1753,8576,18242,1,0,1
1753,18547,18243,0,1,1
1753,22931,18244,1,0,1
1753,14520,18245,1,0,1
1753,12249,18246,1,0,1
1753,20530,18247,0,1,1
1753,2575,18248,1,0,1
1754,7825,18249,1,0,1
1754,19882,18250,1,0,1
1754,2633,18251,1,0,1
1754,6464,18252,1,0,1
1754,22292,18253,0,1,1
1754,3370,18254,1,0,1
1754,6769,18255,1,0,1
1754,15753,18256,0,1,1
1754,13453,18257,1,0,1
1754,13859,18258,0,1,1
1754,21670,18259,0,1,1
1754,13038,18260,1,0,1
1754,3748,18261,1,0,1
1754,8178,18262,1,0,1
1754,23588,18263,1,0,1
1754,2248,18264,1,0,1
1754,22349,18265,1,0,1
1754,23326,18266,1,0,1
1754,21143,18267,1,0,1
1754,1430,18268,1,0,1
1754,8108,18269,0,1,1
1754,4787,18270,1,0,1
1754,21462,18271,1,0,1
1754,4476,18272,1,0,1
1754,17026,18273,1,0,1
1754,12057,18274,0,1,1
1754,25714,18275,1,0,1
1754,9597,18276,1,0,1
1754,15318,18277,1,0,1
1754,17462,18278,1,0,1
1755,18802,18279,1,0,1
1755,11599,18280,1,0,1
1755,23146,18281,1,0,1
1755,17609,18282,1,0,1
1755,354,18283,0,1,1
1755,13290,18284,0,1,1
1755,2867,18285,0,1,1
1755,186,18286,1,0,1
1755,7347,18287,1,0,1
1755,12381,18288,1,0,1
1755,7579,18289,1,0,1
1755,15624,18290,1,0,1
1755,25121,18291,1,0,1
1755,23157,18292,1,0,1
1755,5688,18293,0,1,1
1755,13530,18294,1,0,1
1755,4350,18295,0,1,1
1755,19578,18296,0,1,1
1755,27521,18297,1,0,1
1755,24399,18298,1,0,1
1755,25648,18299,0,1,1
1755,16450,18300,1,0,1
1755,26296,18301,1,0,1
1755,5622,18302,1,0,1
1755,1859,18303,1,0,1
1755,171,18304,0,1,1
1755,7570,18305,1,0,1
1755,11835,18306,1,0,1
1755,26984,18307,1,0,1
1756,25908,18308,1,0,1
1756,9817,18309,1,0,1
1756,8464,18310,1,0,1
1756,4949,18311,1,0,1
1756,16632,18312,0,1,1
1756,10534,18313,1,0,1
1756,19234,18314,1,0,1
1756,656,18315,1,0,1
1756,25632,18316,1,0,1
1756,21844,18317,1,0,1
1756,24015,18318,1,0,1
1756,17717,18319,0,1,1
1756,7531,18320,1,0,1
1756,18194,18321,1,0,1
1756,10979,18322,1,0,1
1756,8468,18323,0,1,1
1756,3551,18324,0,1,1
1756,27890,18325,1,0,1
1756,18120,18326,0,1,1
1756,10212,18327,0,1,1
1756,26944,18328,0,1,1
1756,19761,18329,1,0,1
1756,19945,18330,1,0,1
1756,6966,18331,1,0,1
1756,12839,18332,0,1,1
1756,14569,18333,1,0,1
1756,1281,18334,1,0,1
1756,28022,18335,1,0,1
1756,14463,18336,1,0,1
1756,12153,18337,1,0,1
1756,27958,18338,1,0,1
1756,17941,18339,1,0,1
1757,1478,18340,1,0,1
1757,4077,18341,1,0,1
1757,6754,18342,1,0,1
1757,23419,18343,1,0,1
1757,10937,18344,0,1,1
1757,27109,18345,0,1,1
1757,5033,18346,1,0,1
1757,2690,18347,1,0,1
1757,22432,18348,1,0,1
1757,6084,18349,1,0,1
1757,27740,18350,1,0,1
1757,12946,18351,1,0,1
1757,3904,18352,1,0,1
1757,25365,18353,1,0,1
1757,19861,18354,1,0,1
1757,4315,18355,1,0,1
1757,16157,18356,1,0,1
1757,15065,18357,1,0,1
1757,1749,18358,1,0,1
1757,12666,18359,1,0,1
1757,17608,18360,0,1,1
1757,17061,18361,1,0,1
1757,12637,18362,1,0,1
1758,4503,18363,1,0,1
1758,25267,18364,1,0,1
1758,12210,18365,0,1,1
1758,14079,18366,1,0,1
1758,9670,18367,1,0,1
1758,23945,18368,0,1,1
1758,4684,18369,1,0,1
1758,3544,18370,1,0,1
1758,24454,18371,0,1,1
1758,12388,18372,1,0,1
1758,10583,18373,1,0,1
1758,21766,18374,1,0,1
1758,19627,18375,1,0,1
1758,17219,18376,1,0,1
1758,13987,18377,1,0,1
1758,21925,18378,0,1,1
1758,12523,18379,1,0,1
1758,1044,18380,1,0,1
1758,13667,18381,1,0,1
1758,28037,18382,1,0,1
1758,12483,18383,0,1,1
1758,11895,18384,1,0,1
1758,21592,18385,0,1,1
1758,8191,18386,1,0,1
1758,12303,18387,1,0,1
1758,886,18388,0,1,1
1758,5075,18389,1,0,1
1758,2770,18390,0,1,1
1758,28076,18391,0,1,1
1758,14367,18392,1,0,1
1758,26210,18393,1,0,1
1758,2934,18394,0,1,1
1759,6002,18395,1,0,1
1759,19968,18396,1,0,1
1759,14901,18397,1,0,1
1759,819,18398,1,0,1
1759,1038,18399,1,0,1
1759,12409,18400,1,0,1
1759,8115,18401,1,0,1
1759,9075,18402,1,0,1
1759,21134,18403,0,1,1
1759,6014,18404,1,0,1
1759,21708,18405,0,1,1
1759,6351,18406,1,0,1
1759,20768,18407,1,0,1
1759,3400,18408,1,0,1
1759,12301,18409,1,0,1
1759,12373,18410,1,0,1
1759,17705,18411,1,0,1
1759,21804,18412,1,0,1
1759,14919,18413,1,0,1
1759,6041,18414,1,0,1
1759,7444,18415,0,1,1
1759,26611,18416,1,0,1
1759,12053,18417,1,0,1
1759,16978,18418,1,0,1
1759,11461,18419,1,0,1
1759,18573,18420,1,0,1
1759,15033,18421,1,0,1
1759,23587,18422,1,0,1
1759,28019,18423,1,0,1
1759,20458,18424,1,0,1
1759,8313,18425,1,0,1
1759,23612,18426,0,1,1
1759,16519,18427,1,0,1
1759,26674,18428,0,1,1
1759,10085,18429,1,0,1
1760,15519,18430,1,0,1
1760,27249,18431,1,0,1
1760,13410,18432,1,0,1
1760,8973,18433,1,0,1
1760,24108,18434,1,0,1
1760,25060,18435,1,0,1
1760,14300,18436,1,0,1
1760,18176,18437,1,0,1
1760,12175,18438,1,0,1
1760,17075,18439,0,1,1
1760,4375,18440,1,0,1
1760,94,18441,0,1,1
1760,26324,18442,1,0,1
1760,24940,18443,1,0,1
1760,13973,18444,1,0,1
1760,27637,18445,1,0,1
1760,22830,18446,1,0,1
1760,16211,18447,1,0,1
1760,2265,18448,1,0,1
1760,27934,18449,1,0,1
1760,9191,18450,0,1,1
1760,26741,18451,1,0,1
1760,27796,18452,0,1,1
1760,3848,18453,1,0,1
1760,19124,18454,1,0,1
1760,25444,18455,1,0,1
1760,8836,18456,1,0,1
1760,21419,18457,1,0,1
1760,21833,18458,0,1,1
1760,2583,18459,1,0,1
1760,9074,18460,0,1,1
1760,18789,18461,1,0,1
1761,26066,18462,0,1,1
1761,26104,18463,1,0,1
1761,13165,18464,1,0,1
1761,19565,18465,1,0,1
1761,22458,18466,1,0,1
1761,28004,18467,1,0,1
1761,16642,18468,1,0,1
1761,15228,18469,1,0,1
1761,24045,18470,1,0,1
1761,7333,18471,1,0,1
1761,27188,18472,1,0,1
1761,15721,18473,1,0,1
1761,24431,18474,1,0,1
1761,5457,18475,1,0,1
1761,5634,18476,1,0,1
1761,26814,18477,0,1,1
1761,18097,18478,1,0,1
1761,4856,18479,1,0,1
1761,23366,18480,1,0,1
1761,8652,18481,1,0,1
1761,8066,18482,0,1,1
1761,24030,18483,0,1,1
1761,7780,18484,0,1,1
1761,12721,18485,1,0,1
1761,442,18486,1,0,1
1761,4925,18487,0,1,1
1761,24413,18488,0,1,1
1761,11756,18489,1,0,1
1761,23907,18490,1,0,1
1761,2429,18491,1,0,1
1761,1003,18492,1,0,1
1761,5949,18493,1,0,1
1761,3257,18494,1,0,1
1761,17517,18495,1,0,1
1761,22317,18496,1,0,1
1762,2598,18497,1,0,1
1762,26838,18498,1,0,1
1762,15428,18499,0,1,1
1762,11454,18500,0,1,1
1762,19818,18501,0,1,1
1762,27385,18502,1,0,1
1762,13957,18503,1,0,1
1762,13693,18504,1,0,1
1762,25841,18505,1,0,1
1762,17639,18506,1,0,1
1762,18529,18507,1,0,1
1762,19384,18508,1,0,1
1762,12794,18509,1,0,1
1762,26858,18510,0,1,1
1762,14887,18511,0,1,1
1762,18061,18512,1,0,1
1762,796,18513,1,0,1
1762,4326,18514,1,0,1
1762,12809,18515,1,0,1
1762,534,18516,0,1,1
1762,17938,18517,1,0,1
1762,6509,18518,1,0,1
1762,14203,18519,1,0,1
1762,200,18520,1,0,1
1762,22691,18521,0,1,1
1762,4986,18522,0,1,1
1762,6868,18523,0,1,1
1762,12903,18524,1,0,1
1762,25706,18525,1,0,1
1762,7998,18526,0,1,1
1762,20174,18527,1,0,1
1762,623,18528,1,0,1
1762,24779,18529,1,0,1
1762,12742,18530,1,0,1
1762,13029,18531,1,0,1
1762,18025,18532,0,1,1
1762,26706,18533,1,0,1
1762,7722,18534,1,0,1
1762,14663,18535,0,1,1
1762,19232,18536,1,0,1
1762,23621,18537,1,0,1
1762,11733,18538,1,0,1
1762,17773,18539,1,0,1
1762,20860,18540,0,1,1
1762,18193,18541,1,0,1
1762,22435,18542,0,1,1
1762,18906,18543,1,0,1
1762,13209,18544,1,0,1
1762,11578,18545,1,0,1
1762,23521,18546,1,0,1
1762,2651,18547,1,0,1
1762,22152,18548,1,0,1
1762,10354,18549,0,1,1
1762,4945,18550,0,1,1
1762,16750,18551,1,0,1
1763,23954,18552,1,0,1
1763,7525,18553,1,0,1
1763,24604,18554,0,1,1
1763,5323,18555,1,0,1
1763,22620,18556,0,1,1
1763,26122,18557,1,0,1
1763,20234,18558,1,0,1
1763,23380,18559,0,1,1
1763,22805,18560,1,0,1
1763,18600,18561,1,0,1
1763,848,18562,1,0,1
1763,1568,18563,1,0,1
1763,16773,18564,1,0,1
1763,11797,18565,1,0,1
1763,3802,18566,1,0,1
1763,3594,18567,1,0,1
1763,208,18568,1,0,1
1763,4374,18569,0,1,1
1763,358,18570,1,0,1
1763,16129,18571,1,0,1
1763,15673,18572,1,0,1
1763,18022,18573,1,0,1
1763,8685,18574,1,0,1
1763,5296,18575,1,0,1
1763,22202,18576,1,0,1
1763,21245,18577,0,1,1
1763,8427,18578,0,1,1
1763,28183,18579,1,0,1
1763,1466,18580,0,1,1
1763,46,18581,1,0,1
1763,10232,18582,0,1,1
1763,1757,18583,1,0,1
1763,5391,18584,1,0,1
1764,14387,18585,1,0,1
1764,12035,18586,0,1,1
1764,24479,18587,1,0,1
1764,21720,18588,1,0,1
1764,6947,18589,1,0,1
1764,5812,18590,1,0,1
1764,17284,18591,1,0,1
1764,24089,18592,1,0,1
1764,16029,18593,1,0,1
1764,17729,18594,1,0,1
1764,20220,18595,1,0,1
1764,28186,18596,1,0,1
1764,25458,18597,1,0,1
1764,2186,18598,1,0,1
1764,17315,18599,0,1,1
1764,15335,18600,1,0,1
1764,4081,18601,1,0,1
1764,11716,18602,1,0,1
1764,14000,18603,1,0,1
1764,10643,18604,1,0,1
1764,11675,18605,1,0,1
1764,4057,18606,1,0,1
1764,24241,18607,1,0,1
1764,22630,18608,1,0,1
1764,11508,18609,1,0,1
1764,296,18610,1,0,1
1764,741,18611,1,0,1
1764,8768,18612,1,0,1
1764,3476,18613,1,0,1
1764,27260,18614,0,1,1
1764,8586,18615,1,0,1
1764,16452,18616,0,1,1
1764,11254,18617,1,0,1
1764,22251,18618,1,0,1
1764,19634,18619,1,0,1
1764,16869,18620,1,0,1
1764,934,18621,1,0,1
1764,22794,18622,1,0,1
1764,2438,18623,1,0,1
1764,10996,18624,1,0,1
1764,20288,18625,0,1,1
1764,736,18626,1,0,1
1764,7985,18627,1,0,1
1764,3806,18628,1,0,1
1764,12625,18629,1,0,1
1764,17816,18630,1,0,1
1765,535,18631,1,0,1
1765,9513,18632,1,0,1
1765,9534,18633,1,0,1
1765,14550,18634,1,0,1
1765,27974,18635,1,0,1
1765,19270,18636,1,0,1
1765,19860,18637,1,0,1
1765,5294,18638,1,0,1
1765,6045,18639,0,1,1
1765,12025,18640,1,0,1
1765,545,18641,1,0,1
1765,1850,18642,0,1,1
1765,26901,18643,0,1,1
1765,16098,18644,0,1,1
1765,13242,18645,1,0,1
1765,22624,18646,1,0,1
1765,20672,18647,1,0,1
1765,25693,18648,1,0,1
1765,20159,18649,1,0,1
1765,27903,18650,1,0,1
1765,19083,18651,1,0,1
1765,50,18652,1,0,1
1765,6133,18653,1,0,1
1765,20301,18654,1,0,1
1765,24119,18655,1,0,1
1765,9705,18656,0,1,1
1766,4295,18657,1,0,1
1766,4803,18658,1,0,1
1766,7402,18659,0,1,1
1766,10829,18660,0,1,1
1766,27712,18661,0,1,1
1766,15901,18662,1,0,1
1766,20147,18663,0,1,1
1766,15186,18664,0,1,1
1766,1388,18665,1,0,1
1766,26688,18666,1,0,1
1766,15411,18667,1,0,1
1766,3108,18668,1,0,1
1766,8180,18669,1,0,1
1766,24911,18670,1,0,1
1766,6200,18671,1,0,1
1766,13171,18672,1,0,1
1766,8287,18673,0,1,1
1766,1304,18674,1,0,1
1766,16013,18675,1,0,1
1766,12090,18676,0,1,1
1766,21838,18677,1,0,1
1766,12363,18678,1,0,1
1766,5627,18679,0,1,1
1766,430,18680,1,0,1
1766,8710,18681,1,0,1
1766,14534,18682,1,0,1
1766,2372,18683,1,0,1
1766,6568,18684,1,0,1
1766,5177,18685,1,0,1
1766,16645,18686,1,0,1
1766,23904,18687,1,0,1
1767,23258,18688,1,0,1
1767,11232,18689,0,1,1
1767,14560,18690,0,1,1
1767,21425,18691,1,0,1
1767,16046,18692,1,0,1
1767,24802,18693,0,1,1
1767,1003,18694,0,1,1
1767,28337,18695,1,0,1
1767,12656,18696,1,0,1
1767,24270,18697,1,0,1
1767,4399,18698,1,0,1
1767,12250,18699,1,0,1
1767,4841,18700,1,0,1
1767,19008,18701,1,0,1
1767,12327,18702,1,0,1
1767,5763,18703,1,0,1
1767,15962,18704,0,1,1
1767,14035,18705,1,0,1
1767,4810,18706,0,1,1
1767,8833,18707,0,1,1
1767,204,18708,0,1,1
1767,16418,18709,0,1,1
1767,1151,18710,0,1,1
1767,18779,18711,1,0,1
1767,6526,18712,1,0,1
1767,8816,18713,1,0,1
1767,23419,18714,1,0,1
1767,6344,18715,0,1,1
1767,18529,18716,0,1,1
1767,27968,18717,1,0,1
1767,8160,18718,0,1,1
1767,10006,18719,1,0,1
1767,20127,18720,0,1,1
1767,24466,18721,0,1,1
1767,18521,18722,1,0,1
1767,22763,18723,0,1,1
1767,12669,18724,1,0,1
1767,18899,18725,0,1,1
1767,21425,18726,1,0,1
1767,17207,18727,1,0,1
1767,18126,18728,0,1,1
1767,6395,18729,1,0,1
1767,17678,18730,1,0,1
1767,18853,18731,1,0,1
1767,14416,18732,1,0,1
1767,5993,18733,1,0,1
1767,1395,18734,1,0,1
1768,2419,18735,1,0,1
1768,10824,18736,1,0,1
1768,16855,18737,1,0,1
1768,5989,18738,1,0,1
1768,24193,18739,0,1,1
1768,27240,18740,1,0,1
1768,4227,18741,1,0,1
1768,18015,18742,1,0,1
1768,27068,18743,1,0,1
1768,12078,18744,0,1,1
1768,5379,18745,0,1,1
1768,23532,18746,1,0,1
1768,26474,18747,1,0,1
1768,10532,18748,1,0,1
1768,22550,18749,1,0,1
1768,23178,18750,1,0,1
1768,10486,18751,1,0,1
1768,13685,18752,1,0,1
1768,27366,18753,0,1,1
1768,7541,18754,1,0,1
1768,19976,18755,1,0,1
1768,26203,18756,1,0,1
1768,14331,18757,1,0,1
1768,17262,18758,0,1,1
1768,14182,18759,0,1,1
1768,2299,18760,0,1,1
1768,23437,18761,0,1,1
1768,18564,18762,1,0,1
1769,24794,18763,0,1,1
1769,22793,18764,0,1,1
1769,13331,18765,1,0,1
1769,10088,18766,0,1,1
1769,7877,18767,1,0,1
1769,20686,18768,1,0,1
1769,25248,18769,1,0,1
1769,12665,18770,1,0,1
1769,9231,18771,1,0,1
1769,3379,18772,1,0,1
1769,24248,18773,1,0,1
1769,2511,18774,1,0,1
1769,28262,18775,1,0,1
1769,2213,18776,1,0,1
1769,9202,18777,1,0,1
1769,5751,18778,1,0,1
1769,16334,18779,0,1,1
1769,7797,18780,0,1,1
1769,6671,18781,0,1,1
1769,18148,18782,0,1,1
1769,12897,18783,0,1,1
1769,10791,18784,0,1,1
1769,25960,18785,1,0,1
1769,18867,18786,1,0,1
1769,16507,18787,0,1,1
1769,1649,18788,0,1,1
1769,890,18789,0,1,1
1769,20770,18790,1,0,1
1769,11598,18791,1,0,1
1769,20412,18792,0,1,1
1769,11315,18793,1,0,1
1769,15156,18794,1,0,1
1769,7771,18795,1,0,1
1769,22043,18796,1,0,1
1769,8670,18797,1,0,1
1769,4160,18798,1,0,1
1769,11276,18799,1,0,1
1769,19435,18800,0,1,1
1770,16494,18801,1,0,1
1770,14509,18802,1,0,1
1770,21758,18803,1,0,1
1770,9183,18804,1,0,1
1770,1095,18805,1,0,1
1770,24012,18806,0,1,1
1770,15428,18807,0,1,1
1770,9053,18808,0,1,1
1770,12155,18809,1,0,1
1770,9451,18810,0,1,1
1770,11229,18811,1,0,1
1770,16416,18812,0,1,1
1770,5576,18813,1,0,1
1770,3654,18814,0,1,1
1770,15407,18815,1,0,1
1770,28178,18816,1,0,1
1770,4608,18817,0,1,1
1770,25326,18818,0,1,1
1771,14498,18819,1,0,1
1771,11467,18820,0,1,1
1771,23938,18821,1,0,1
1771,1270,18822,1,0,1
1771,6101,18823,0,1,1
1771,11560,18824,1,0,1
1771,23550,18825,1,0,1
1771,10471,18826,1,0,1
1771,1676,18827,0,1,1
1771,7636,18828,0,1,1
1771,21656,18829,1,0,1
1771,4223,18830,1,0,1
1771,24189,18831,1,0,1
1771,14157,18832,0,1,1
1771,1440,18833,1,0,1
1771,3438,18834,0,1,1
1771,15620,18835,0,1,1
1771,23262,18836,1,0,1
1771,7467,18837,1,0,1
1771,5738,18838,1,0,1
1771,19717,18839,1,0,1
1771,20453,18840,1,0,1
1772,3593,18841,1,0,1
1772,21010,18842,1,0,1
1772,25525,18843,1,0,1
1772,20918,18844,1,0,1
1772,17157,18845,1,0,1
1772,24893,18846,1,0,1
1772,4667,18847,1,0,1
1772,186,18848,0,1,1
1772,7117,18849,1,0,1
1772,27935,18850,1,0,1
1772,1318,18851,1,0,1
1772,17849,18852,1,0,1
1772,19386,18853,1,0,1
1772,7111,18854,1,0,1
1772,8829,18855,1,0,1
1772,10143,18856,0,1,1
1772,20977,18857,1,0,1
1772,12881,18858,1,0,1
1772,3811,18859,1,0,1
1772,26760,18860,1,0,1
1772,11966,18861,1,0,1
1772,20491,18862,1,0,1
1772,19284,18863,1,0,1
1772,3172,18864,1,0,1
1772,24610,18865,1,0,1
1773,25327,18866,0,1,1
1773,19128,18867,1,0,1
1773,14804,18868,1,0,1
1773,21388,18869,0,1,1
1773,27423,18870,1,0,1
1773,25293,18871,1,0,1
1773,2541,18872,1,0,1
1773,13527,18873,1,0,1
1773,9678,18874,1,0,1
1773,20321,18875,1,0,1
1773,23692,18876,1,0,1
1773,11918,18877,1,0,1
1773,13426,18878,1,0,1
1773,14010,18879,1,0,1
1773,15853,18880,1,0,1
1773,24633,18881,1,0,1
1773,21150,18882,1,0,1
1773,18234,18883,0,1,1
1773,10202,18884,1,0,1
1773,11095,18885,1,0,1
1773,4941,18886,1,0,1
1773,27364,18887,1,0,1
1773,25792,18888,0,1,1
1773,25086,18889,0,1,1
1773,801,18890,1,0,1
1773,540,18891,1,0,1
1773,22488,18892,1,0,1
1773,12029,18893,1,0,1
1773,22184,18894,1,0,1
1773,17217,18895,1,0,1
1773,15048,18896,1,0,1
1773,25399,18897,1,0,1
1773,8696,18898,1,0,1
1773,3342,18899,1,0,1
1773,556,18900,1,0,1
1773,26113,18901,0,1,1
1774,15887,18902,1,0,1
1774,22773,18903,1,0,1
1774,11119,18904,0,1,1
1774,8330,18905,1,0,1
1774,22362,18906,1,0,1
1774,8607,18907,1,0,1
1774,1654,18908,1,0,1
1774,13857,18909,1,0,1
1774,12233,18910,0,1,1
1774,16353,18911,1,0,1
1774,16277,18912,1,0,1
1774,14545,18913,1,0,1
1774,7964,18914,1,0,1
1774,3109,18915,1,0,1
1774,6395,18916,1,0,1
1774,7530,18917,0,1,1
1774,920,18918,1,0,1
1774,12129,18919,1,0,1
1774,16480,18920,0,1,1
1774,1743,18921,1,0,1
1774,24885,18922,1,0,1
1774,15695,18923,1,0,1
1774,8642,18924,1,0,1
1774,13269,18925,1,0,1
1774,3989,18926,1,0,1
1774,7077,18927,1,0,1
1775,20725,18928,1,0,1
1775,16463,18929,1,0,1
1775,6593,18930,1,0,1
1775,19350,18931,1,0,1
1775,14504,18932,1,0,1
1775,7684,18933,1,0,1
1775,20132,18934,1,0,1
1775,15925,18935,0,1,1
1775,19828,18936,1,0,1
1775,7484,18937,1,0,1
1775,21777,18938,0,1,1
1775,7089,18939,1,0,1
1775,20620,18940,1,0,1
1775,3810,18941,0,1,1
1775,716,18942,1,0,1
1775,5852,18943,1,0,1
1775,26407,18944,1,0,1
1775,3039,18945,1,0,1
1775,6228,18946,1,0,1
1775,5864,18947,1,0,1
1775,7743,18948,0,1,1
1775,18367,18949,1,0,1
1775,18814,18950,0,1,1
1775,5206,18951,1,0,1
1775,16244,18952,0,1,1
1775,24821,18953,1,0,1
1775,1675,18954,1,0,1
1775,18954,18955,1,0,1
1775,1171,18956,1,0,1
1775,1357,18957,1,0,1
1775,10582,18958,1,0,1
1775,14229,18959,1,0,1
1775,21061,18960,1,0,1
1775,5449,18961,1,0,1
1775,14870,18962,0,1,1
1775,28007,18963,1,0,1
1775,3990,18964,1,0,1
1775,7106,18965,1,0,1
1775,2748,18966,0,1,1
1775,3049,18967,0,1,1
1775,23902,18968,1,0,1
1775,4335,18969,1,0,1
1775,19403,18970,1,0,1
1775,14683,18971,1,0,1
1775,38,18972,1,0,1
1775,18992,18973,1,0,1
1775,10985,18974,0,1,1
1775,595,18975,1,0,1
1775,14277,18976,1,0,1
1775,650,18977,1,0,1
1775,18155,18978,1,0,1
1775,14695,18979,1,0,1
1776,5683,18980,1,0,1
1776,14693,18981,1,0,1
1776,2986,18982,0,1,1
1776,16319,18983,1,0,1
1776,26734,18984,1,0,1
1776,2864,18985,0,1,1
1776,3742,18986,1,0,1
1776,1397,18987,0,1,1
1776,3228,18988,0,1,1
1776,2850,18989,1,0,1
1776,2512,18990,0,1,1
1776,26831,18991,1,0,1
1776,4091,18992,1,0,1
1776,26445,18993,1,0,1
1776,1686,18994,0,1,1
1776,19788,18995,0,1,1
1776,17695,18996,1,0,1
1776,12902,18997,0,1,1
1776,10889,18998,1,0,1
1776,6499,18999,0,1,1
1776,12644,19000,0,1,1
1776,3342,19001,1,0,1
1776,19328,19002,1,0,1
1776,17973,19003,1,0,1
1776,5069,19004,1,0,1
1776,4874,19005,1,0,1
1777,25102,19006,0,1,1
1777,23465,19007,1,0,1
1777,15853,19008,1,0,1
1777,11472,19009,1,0,1
1777,18318,19010,1,0,1
1777,26445,19011,1,0,1
1777,7678,19012,0,1,1
1777,12630,19013,0,1,1
1777,9250,19014,1,0,1
1777,20519,19015,0,1,1
1777,7332,19016,1,0,1
1777,14139,19017,1,0,1
1777,1826,19018,1,0,1
1777,12641,19019,1,0,1
1777,23694,19020,0,1,1
1777,27318,19021,1,0,1
1777,1065,19022,1,0,1
1777,17290,19023,0,1,1
1777,21923,19024,0,1,1
1778,9057,19025,0,1,1
1778,15183,19026,0,1,1
1778,10907,19027,0,1,1
1778,17746,19028,0,1,1
1778,13853,19029,1,0,1
1778,8985,19030,0,1,1
1778,4022,19031,1,0,1
1778,15086,19032,0,1,1
1778,25057,19033,1,0,1
1778,13456,19034,0,1,1
1778,25043,19035,0,1,1
1778,82,19036,1,0,1
1778,7668,19037,1,0,1
1778,4020,19038,0,1,1
1778,27021,19039,1,0,1
1778,4530,19040,1,0,1
1778,12789,19041,0,1,1
1778,27941,19042,1,0,1
1778,25157,19043,1,0,1
1778,1137,19044,0,1,1
1778,8282,19045,1,0,1
1779,5375,19046,1,0,1
1779,24684,19047,1,0,1
1779,23039,19048,1,0,1
1779,775,19049,0,1,1
1779,16331,19050,1,0,1
1779,5954,19051,0,1,1
1779,14035,19052,1,0,1
1779,26871,19053,0,1,1
1779,21801,19054,1,0,1
1779,19819,19055,1,0,1
1779,13407,19056,1,0,1
1779,21386,19057,1,0,1
1779,8339,19058,1,0,1
1779,26776,19059,0,1,1
1779,10728,19060,1,0,1
1779,11021,19061,1,0,1
1779,17230,19062,1,0,1
1779,5906,19063,1,0,1
1779,12915,19064,1,0,1
1779,8374,19065,1,0,1
1779,13355,19066,1,0,1
1779,2841,19067,1,0,1
1779,24642,19068,0,1,1
1779,22955,19069,1,0,1
1779,2990,19070,1,0,1
1779,24553,19071,1,0,1
1779,18715,19072,0,1,1
1779,10588,19073,1,0,1
